date,open,high,low,close,volume,Name,SMA,WMA,Momentum,RSI,WilliamK,MACD,CCI,acc_dist,AD-:21,Arronup,AroonDown,AroonOscillator,ATR,Pivot_Point,Resistance_1,Resistance_2,Resistance_3,Support_1,Support_2,Support_3,SO%k,On_Balance_Volume,Price_Volume_Trend,y
8/14/2013,71.1256,72.0356,70.4856,71.2142,188602792,AAPL,66.99687,1.061360534,-5.9748,126.3154211,-8.224609747,3.082060533,138.4449554,-11291831.68,8734574.135,96,0,96,2.0971,71.24513333,72.00466667,72.79513333,73.55466667,70.45466667,69.69513333,68.90466667,0.470064516,-65696078,171185659.2,1
8/16/2013,71.4499,71.8485,71.2656,71.7614,90461889,AAPL,68.15435,1.063063478,-4.6972,130.0314445,-2.996754063,3.349491287,106.8061325,63427301.48,12580360.37,92,28,64,0.7186,71.62516667,71.98473333,72.20806667,72.56763333,71.40183333,71.04226667,70.81893333,0.850574713,-97676082,171843850.1,1
1/2/2014,79.3828,79.5756,78.8601,79.0185,58791957,AAPL,79.63806,0.713037313,-0.3372,-427.7026452,-56.68154982,0.221286196,-44.81929941,-32760801.2,-2785424.828,28,0,28,1.2855,79.1514,79.4427,79.8669,80.1582,78.7272,78.4359,78.0117,0.221383648,264357555,177095714.1,-1
1/3/2014,78.9799,79.0999,77.2042,77.2828,98303870,AAPL,79.49821,0.708548137,0.4971,-179.9556239,-93.41050003,-0.141880491,-123.2263713,-90152069.42,-6756734.248,24,0,24,1.8957,77.8623,78.5204,79.758,80.4161,76.6247,75.9666,74.729,0.041462257,166053685,174936396.6,-1
1/6/2014,76.7785,78.1142,76.2285,77.7042,103359151,AAPL,79.49064,0.705266608,0.7272,-363.3266667,-73.01503127,-0.37731067,-148.8882949,58413240.29,-3794392.684,20,0,20,1.8857,77.34896667,78.46943333,79.23466667,80.35513333,76.58373333,75.46326667,74.69803333,0.78257411,269412836,175499983.1,1
1/7/2014,77.7599,77.9942,76.8464,77.1481,79432766,AAPL,79.36231,0.700952408,4.2932,-200.8778611,-83.1839959,-0.44063036,-134.8518584,-37674854.34,-5334448.403,16,96,-80,1.1478,77.32956667,77.81273333,78.47736667,78.96053333,76.66493333,76.18176667,75.51713333,0.262850671,189980070,174931512.4,-1
1/8/2014,76.9728,77.9371,76.9556,77.6371,64686685,AAPL,78.98189,0.694537316,3.4585,-333.9384373,-74.24203635,-0.274236397,-109.6446768,25143118.01,-3949074.649,12,92,-80,0.9815,77.50993333,78.06426667,78.49143333,79.04576667,77.08276667,76.52843333,76.10126667,0.69434539,254666755,175341526.3,1
1/9/2014,78.1142,78.1228,76.4785,76.6455,69905199,AAPL,78.53688,0.68760285,3.9116,-270.1787995,-92.37464799,-0.256109733,-118.7476115,-55705639.03,-6301694.104,8,88,-80,1.6443,77.08226667,77.68603333,78.72656667,79.33033333,76.04173333,75.43796667,74.39743333,0.101562975,184761556,174448680,-1
1/10/2014,77.1185,77.2571,75.8728,76.1342,76320664,AAPL,78.09459,0.680749457,3.8786,-334.2225193,-95.51190701,-0.545093014,-131.3778921,-47497111.92,-8174249.828,4,84,-80,1.3843,76.42136667,76.96993333,77.80566667,78.35423333,75.58563333,75.03706667,74.20133333,0.188831901,108440892,173939547,-1
1/13/2014,75.7014,77.4999,75.6971,76.5328,94860843,AAPL,77.74659,0.674786291,2.6843,-276.3825977,-86.07166667,-0.822073509,-103.3886929,-6914086.294,-8116968.595,0,96,-96,1.8028,76.5766,77.4561,78.3794,79.2589,75.6533,74.7738,73.8505,0.46355669,203301735,174436190.2,1
1/14/2014,76.8885,78.1042,76.8085,78.0556,83734371,AAPL,77.63044,0.670900871,2.09,-111.0641817,-60.69166667,-0.990373416,-44.08419204,77452839.12,-4227362.361,48,96,-48,1.5714,77.6561,78.5037,78.9518,79.7994,77.208,76.3604,75.9123,0.962491317,287036106,176102282.3,1
1/15/2014,79.0742,80.0285,78.8085,79.6228,98472619,AAPL,77.57816,0.667647798,-0.6043,-361.7259641,-34.57166667,-1.134777151,38.52925562,32980255.84,-2536078.133,44,92,-48,1.9729,79.4866,80.1647,80.7066,81.3847,78.9447,78.2666,77.7247,0.667459016,385508725,178079415.2,1
1/16/2014,79.2713,79.5499,78.8113,79.1785,57471330,AAPL,77.59416,0.664978713,-1.8957,-386.442768,-38.49116608,-1.134617176,25.99598416,-326806.9131,-2435655.079,40,88,-48,0.8115,79.1799,79.5485,79.9185,80.2871,78.8099,78.4413,78.0713,0.497156783,328037395,177758721.7,-1
1/17/2014,78.7828,78.8671,77.1285,77.2385,108426689,AAPL,77.58973,0.662090256,0.4657,-192.0304221,-68.75202725,-1.331357818,-41.96596007,-94706528.19,-6629850.874,36,84,-48,2.05,77.7447,78.3609,79.4833,80.0995,76.6223,76.0061,74.8837,0.063269297,219610706,175102094.2,-1
1/21/2014,77.2842,78.5813,77.2028,78.4385,82255544,AAPL,77.66316,0.659916118,-1.2904,-838.3637298,-38.88579263,-1.400061435,-25.27293149,65213698.98,-3364186.514,32,80,-48,1.3785,78.0742,78.9456,79.4527,80.3241,77.5671,76.6957,76.1886,0.89640914,301866250,176380040.5,1
1/22/2014,78.702,79.6128,78.2585,78.7871,95219334,AAPL,77.82706,0.658517683,-1.15,-437.8064041,-31.1144303,-1.229738818,11.46075477,-20888772.16,-4160769.872,28,76,-48,1.3543,78.88613333,79.51376667,80.24043333,80.86806667,78.15946667,77.53183333,76.80516667,0.390312338,397085584,176803218.7,1
1/23/2014,78.5628,79.4999,77.8294,79.4542,100978346,AAPL,78.00877,0.657295461,-2.8087,1518.177645,-13.25899247,-1.145623796,18.55679662,95453400.88,367208.2001,24,72,-48,1.6705,78.92783333,80.02626667,80.59833333,81.69676667,78.35576667,77.25733333,76.68526667,0.972642921,498063930,177658214.7,1
1/24/2014,79.1428,79.3742,77.8214,78.0099,108384437,AAPL,78.14521,0.655654892,-1.8757,909.7373126,-46.60386942,-0.98395277,0.495207719,-82070080.52,-3379989.647,20,68,-48,1.6328,78.40183333,78.98226667,79.95463333,80.53506667,77.42946667,76.84903333,75.87666667,0.121393612,389679493,175688027.5,-1
1/27/2014,78.5813,79.2571,77.9642,78.6428,144219152,AAPL,78.39607,0.65497952,-2.11,727.2746644,-31.99196565,-0.887063891,18.08329368,7172473.875,-2900326.305,16,64,-48,1.2929,78.62136667,79.27853333,79.91426667,80.57143333,77.98563333,77.32846667,76.69273333,0.524866579,533898645,176858088,1
1/28/2014,72.6799,73.5714,71.7242,72.3571,266833581,AAPL,77.9785,0.648649624,5.6985,-142.4796493,-92.37864721,-0.841213633,-321.5229007,-83984974.01,-6586035.451,12,60,-48,6.9186,72.5509,73.3776,74.3981,75.2248,71.5304,70.7037,69.6832,0.342626678,267065064,155530823,-1
1/29/2014,71.9928,72.4814,71.2314,71.5356,125942796,AAPL,77.3265,0.640461508,8.0872,-103.8629845,-96.54204226,-0.803435363,-287.7184465,-64643918.33,-9225059.749,8,96,-88,1.25,71.74946667,72.26753333,72.99946667,73.51753333,71.01753333,70.49946667,69.76753333,0.24336,141122268,154100942.5,-1
1/30/2014,71.7914,72.3571,70.9571,71.3974,169762789,AAPL,76.50396,0.630984288,7.7811,-120.7522723,-95.14628393,-0.787437257,-227.9324222,-62981994.72,-11668582.97,4,96,-92,1.4,71.57053333,72.18396667,72.97053333,73.58396667,70.78396667,70.17053333,69.38396667,0.3145,-28640521,153772976.8,-1
1/31/2014,70.7399,71.6471,70.5071,71.5142,116336444,AAPL,75.73753,0.6220678,5.7243,-139.6969697,-89.42277396,-0.803587807,-195.9231743,89211683.64,-7083069.412,0,96,-96,1.14,71.2228,71.9385,72.3628,73.0785,70.7985,70.0828,69.6585,0.883421053,87695923,153963293.2,1
2/3/2014,71.8014,72.5328,71.3285,71.6471,100620772,AAPL,75.17839,0.614912762,6.7914,-126.6614815,-88.02697082,-1.08323404,-146.6114953,-47381914.64,-8914852.987,0,96,-96,1.2043,71.83613333,72.34376667,73.04043333,73.54806667,71.13946667,70.63183333,69.93516667,0.264552022,188316695,154150284.1,1
2/4/2014,72.2642,72.7799,71.8228,72.6842,94273543,AAPL,74.60296,0.607739771,6.1029,-106.1659902,-77.13466507,-1.351431115,-110.6145687,75420804.38,-5081378.293,0,92,-92,1.1328,72.42896667,73.03513333,73.38606667,73.99223333,72.07803333,71.47186667,71.12093333,0.900010448,282590238,155514904.4,1
2/5/2014,72.3656,73.6114,72.3216,73.2271,82322156,AAPL,74.04696,0.600815996,6.2271,-73.14758353,-71.43277249,-1.40351936,-78.9385027,33265861.15,-3338306.45,4,88,-84,1.2898,73.05336667,73.78513333,74.34316667,75.07493333,72.49533333,71.76356667,71.20553333,0.702046829,364912394,156129793.2,1
2/6/2014,72.8656,73.3571,72.5442,73.2156,64497223,AAPL,73.4231,0.593429278,4.7943,-78.45679116,-70.25489529,-1.697236665,-69.09344169,42043398.29,-1275484.174,0,84,-84,0.8129,73.03896667,73.53373333,73.85186667,74.34663333,72.72083333,72.22606667,71.90793333,0.825931849,300415171,156119664.2,-1
2/7/2014,74.4828,74.7042,73.9114,74.2399,93638601,AAPL,73.0461,0.588098423,4.4029,-190.1754152,-59.0058974,-1.995841818,-31.58483287,-16039508.09,-1946581.609,36,80,-44,1.4886,74.28516667,74.65893333,75.07796667,75.45173333,73.86613333,73.49236667,73.07333333,0.414354188,394053772,157429685.8,1
2/10/2014,74.0942,75.9985,73.9999,75.5699,86451022,AAPL,72.73881,0.583411317,-3.2128,-203.3256641,-44.39966175,-2.469735134,-8.036310039,49372158.77,386106.4547,32,76,-44,1.9986,75.18943333,76.37896667,77.18803333,78.37756667,74.38036667,73.19083333,72.38176667,0.785549885,480504794,158978446.8,1
2/11/2014,75.8014,76.8214,75.6428,76.5656,70672252,AAPL,73.15966,0.584489888,-5.03,-291.6812964,-33.46475285,-2.875178186,20.0615576,39995241.88,2186534.997,28,72,-44,1.2515,76.34326667,77.04373333,77.52186667,78.22233333,75.86513333,75.16466667,74.68653333,0.782962837,551177046,159909616,1
2/12/2014,76.7071,77.0799,76.1771,76.5599,77127064,AAPL,73.66209,0.586180708,-5.1625,-200.829216,-32.69282092,-3.386270235,27.25086289,-11721126.7,1554364.1,24,68,-44,0.9028,76.60563333,77.03416667,77.50843333,77.93696667,76.13136667,75.70283333,75.22856667,0.424014178,474049982,159903874.2,-1
2/13/2014,76.3799,77.8356,76.3142,77.7756,76960156,AAPL,74.29991,0.588929802,-6.2614,-2999.701238,-18.02844222,-3.05329542,45.68372834,70889945.19,4706002.629,20,64,-44,1.5214,77.30846667,78.30273333,78.82986667,79.82413333,76.78133333,75.78706667,75.25993333,0.96056264,551010138,161125929.9,1
2/14/2014,77.4956,77.9971,77.3156,77.7128,68468036,AAPL,74.91977,0.591496489,-6.0657,-687.6774194,-17.64914286,-2.542839209,53.39762015,11342687.11,5007672.043,16,60,-44,0.6815,77.67516667,78.03473333,78.35666667,78.71623333,77.35323333,76.99366667,76.67173333,0.582831988,482542102,161070645.3,-1
2/18/2014,77.9999,78.7413,77.9442,77.9985,65306248,AAPL,75.55491,0.594150157,-5.3143,118.4298224,-9.020912778,-2.022191701,62.11083168,-56408671.12,2216002.966,12,56,-44,1.0285,78.228,78.5118,79.0251,79.3089,77.7147,77.4309,76.9176,0.068121942,547848350,161310734.4,1
2/19/2014,77.8214,78.1271,76.3356,76.7671,78554420,AAPL,75.9632,0.594987699,-3.54,127.7090701,-23.9756139,-1.532166399,41.00217128,-40713245.31,264662.0792,8,52,-44,1.7915,77.0766,77.8176,78.8681,79.6091,76.0261,75.2851,74.2346,0.240859615,469293930,160070557.8,-1
2/20/2014,76.1414,76.7142,75.5714,75.8785,76529103,AAPL,76.22834,0.594686807,-2.6629,149.0950883,-34.7671905,-1.011409562,23.46668764,-35398393.28,-1356394.948,4,48,-44,1.1957,76.0547,76.538,77.1975,77.6808,75.3952,74.9119,74.2524,0.268725936,392764827,159184712.7,-1
2/21/2014,76.1132,76.3671,74.9428,75.0356,69757247,AAPL,76.41034,0.593722928,-0.7957,186.4116545,-45.00376479,-0.516841782,14.51821286,-60667206.25,-4052355.291,0,44,-44,1.4243,75.4485,75.9542,76.8728,77.3785,74.5299,74.0242,73.1056,0.065154813,323007580,158409810.9,-1
2/24/2014,74.7356,75.7028,74.6314,75.3642,72364950,AAPL,76.52277,0.592244484,0.2057,181.8622044,-45.55768401,0.046620486,15.18691204,26625222.41,-2657912.844,12,40,-28,1.0714,75.2328,75.8342,76.3042,76.9056,74.7628,74.1614,73.6914,0.683964906,395372530,158726715.4,1
2/25/2014,75.6256,75.6521,74.4285,74.5799,58247350,AAPL,76.42377,0.589155654,1.9857,301.8884845,-60.1488762,0.603974762,11.59226744,-43833082.61,-4529520.563,8,36,-28,1.2236,74.88683333,75.34516667,76.11043333,76.56876667,74.12156667,73.66323333,72.89796667,0.123733246,337125180,158120547,-1
2/26/2014,74.8014,74.9999,73.6571,73.9071,69131286,AAPL,76.15792,0.584819592,2.6528,761.7647059,-75.30258423,0.914709961,-21.97342246,-43389818.17,-6295905.919,4,32,-28,1.3428,74.18803333,74.71896667,75.53083333,76.06176667,73.37616667,72.84523333,72.03336667,0.186178135,267993894,157496900.1,-1
2/27/2014,73.8771,75.5399,73.7214,75.3814,75557321,AAPL,76.04007,0.581676504,2.3942,307.2444362,-54.21729519,1.170511372,2.741421277,62386207.03,-3173977.873,0,28,-28,1.8185,74.8809,76.0404,76.6994,77.8589,74.2219,73.0624,72.4034,0.912840253,343551215,159004118.7,1
2/28/2014,75.5828,76.1071,74.5885,75.1771,93074653,AAPL,75.78022,0.577495362,2.5357,600.7255655,-70.10345777,1.314317144,16.71734724,-20924329.34,-3980815.44,0,24,-24,1.5186,75.2909,75.9933,76.8095,77.5119,74.4747,73.7723,72.9561,0.387593836,250476562,158751866.1,-1
3/3/2014,74.7742,75.8071,74.6871,75.3942,59667923,AAPL,75.54836,0.573567722,2.6043,-2570.916335,-65.83336611,1.508098471,5.085163303,15673484.77,-3087434.554,0,20,-20,1.12,75.29613333,75.90516667,76.41613333,77.02516667,74.78516667,74.17613333,73.66516667,0.631339286,310144485,158924178,1
3/4/2014,75.8571,76.0914,75.3956,75.8914,64884834,AAPL,75.33765,0.569847182,0.8757,-596.0545832,-56.0540498,1.453009719,24.82512744,27583980.88,-1693273.939,0,16,-16,0.6972,75.7928,76.19,76.4886,76.8858,75.4942,75.097,74.7984,0.712561081,375029319,159352072.2,1
3/5/2014,75.8456,76.3928,75.5899,76.0514,50065519,AAPL,75.26608,0.567191632,-0.1729,-821.7502458,-52.90704536,1.435947869,28.32323322,7488938.637,-1275899.106,56,12,44,0.8029,76.01136667,76.43283333,76.81426667,77.23573333,75.62993333,75.20846667,74.82703333,0.574791381,425094838,159457624.1,1
3/6/2014,76.1128,76.3485,75.4428,75.8214,46423111,AAPL,75.26037,0.565035503,-0.7858,-151.61703,-57.43086425,0.961427004,9.7307206,-7611606.474,-1563886.815,52,8,44,0.9057,75.8709,76.299,76.7766,77.2047,75.3933,74.9652,74.4876,0.418019212,378671727,159317228,-1
3/7/2014,75.8699,75.9971,75.1499,75.7771,55415241,AAPL,75.33452,0.56347927,-0.4129,-153.0660743,-58.3021911,0.573818632,-18.67971017,26634898.65,-282119.5474,48,4,44,0.8472,75.64136667,76.13283333,76.48856667,76.98003333,75.28563333,74.79416667,74.43843333,0.740321058,323256486,159284850.7,-1
3/10/2014,75.4799,76.1899,75.4769,75.8456,44691430,AAPL,75.38266,0.561744638,-1.2657,-127.5349529,-56.95487982,0.28142831,-10.92122831,1529412.191,-199776.9324,44,0,44,0.713,75.83746667,76.19803333,76.55046667,76.91103333,75.48503333,75.12446667,74.77203333,0.517110799,367947916,159325250.3,1
3/11/2014,76.4928,76.9628,76.0842,76.5842,70198849,AAPL,75.58309,0.561149328,-2.6771,-1905.030071,-34.51677852,0.121207617,80.33329171,9699681.617,250199.8292,40,0,40,1.1172,76.54373333,77.00326667,77.42233333,77.88186667,76.12466667,75.66513333,75.24606667,0.569087184,438146765,160008861.1,1
3/12/2014,76.3585,76.7642,75.9999,76.6585,50195460,AAPL,75.85823,0.561096243,-1.2771,456.2307692,-9.205312037,-0.077276628,87.04943026,36311749.1,1889365.934,36,0,36,0.7643,76.4742,76.9485,77.2385,77.7128,76.1842,75.7099,75.4199,0.86170352,488342225,160057559.4,1
3/13/2014,76.7771,77.0942,75.5942,75.8071,64435609,AAPL,75.9008,0.559334001,-0.63,461.257291,-37.44726659,-0.124817196,35.96869626,-46144487.46,-293997.1089,32,0,32,1.5,76.16516667,76.73613333,77.66516667,78.23613333,75.23613333,74.66516667,73.73613333,0.141933333,423906616,159341911.7,-1
3/14/2014,75.5414,75.8414,74.7142,74.9556,59299492,AAPL,75.87865,0.557095045,0.4386,-790.5041605,-62.22105845,-0.058246023,-164.7798948,-33900454.79,-1821567.421,28,0,28,1.1272,75.1704,75.6266,76.2976,76.7538,74.4994,74.0432,73.3722,0.214158978,364607124,158675832.7,-1
3/17/2014,75.3856,75.7099,75.1214,75.2485,49886074,AAPL,75.86408,0.554935427,0.6429,526.9069698,-53.69933956,-0.182326552,-88.99080684,-28338002.61,-3026862.983,24,48,-24,0.7543,75.35993333,75.59846667,75.94843333,76.18696667,75.00996667,74.77143333,74.42146667,0.215972812,414493198,158870769.9,1
3/18/2014,75.1285,75.9956,75.0285,75.9142,52411863,AAPL,75.86636,0.552930135,0.1372,208.6891535,-34.33126764,-0.198937098,0.558503351,43588937.45,-907957.8397,20,44,-24,0.9671,75.6461,76.2637,76.6132,77.2308,75.2966,74.679,74.3295,0.915830834,466905061,159334441.3,1
3/19/2014,76.0371,76.6056,75.5714,75.8942,56188958,AAPL,75.85064,0.550810722,-0.0728,529.3096724,-35.57874763,-0.159028739,101.9876013,-21112965.65,-1826369.406,16,40,-24,1.0342,76.02373333,76.47606667,77.05793333,77.51026667,75.44186667,74.98953333,74.40766667,0.312125314,410716103,159319638,-1
3/20/2014,75.6985,76.0956,75.3356,75.5285,52099537,AAPL,75.82135,0.548601213,0.2486,772.4245874,-62.48553298,-0.1317455,17.73667107,-25652166.77,-2909362.581,12,36,-24,0.76,75.65323333,75.97086667,76.41323333,76.73086667,75.21086667,74.89323333,74.45086667,0.253815789,358616566,159068593.8,-1
3/21/2014,75.9899,76.2499,75.1899,76.1242,93612169,AAPL,75.85606,0.546876202,-0.2786,423.6849315,-40.29745337,-0.112145473,59.33296895,71410188.54,468805.9381,8,32,-24,1.06,75.85466667,76.51943333,76.91466667,77.57943333,75.45943333,74.79466667,74.39943333,0.881415094,452228735,159806921.3,1
3/24/2014,76.9171,77.2142,76.4371,77.0271,88924871,AAPL,75.97421,0.545773567,-0.4429,308.0567051,-7.484,0.040606168,262.5865065,46104530.34,2543161.211,4,28,-24,1.09,76.8928,77.3485,77.6699,78.1256,76.5714,76.1157,75.7943,0.759233046,541153606,160861648.5,1
3/25/2014,77.3571,77.9642,77.0842,77.8556,70573356,AAPL,76.10135,0.54476007,-1.1971,230.9666334,-3.341538462,0.2267999,328.9461617,53154568.59,4843684.137,0,24,-24,0.9371,77.63466667,78.18513333,78.51466667,79.06513333,77.30513333,76.75466667,76.42513333,0.876590909,611726962,161620732.3,1
3/26/2014,78.0742,78.4285,76.9799,77.1114,74942224,AAPL,76.14664,0.54315906,-1.3043,323.0310078,-35.46024823,0.415851978,216.9345318,-61336118.17,1835505.803,0,20,-20,1.4486,77.5066,78.0333,78.9552,79.4819,76.5847,76.058,75.1361,0.090777302,536784738,160904380.5,-1
3/27/2014,77.1449,77.3571,76.4457,76.7799,55507676,AAPL,76.24392,0.541922002,-1.8243,415.5464699,-44.3852139,0.424861343,91.84080898,-14799610.78,1079362.819,96,16,80,0.9114,76.8609,77.2761,77.7723,78.1875,76.3647,75.9495,75.4533,0.366688611,481277062,160665754.3,-1
3/28/2014,76.9028,76.9913,76.3214,76.6942,50141063,AAPL,76.41778,0.541220824,-1.4457,482.9837379,-46.69251272,0.36346213,57.27946114,5666037.422,1287848.376,92,12,80,0.6699,76.66896667,77.01653333,77.33886667,77.68643333,76.34663333,75.99906667,75.67673333,0.55650097,431135999,160609788,-1
3/31/2014,77.0328,77.2585,76.5614,76.6771,42167188,AAPL,76.56064,0.540305417,-0.7629,3616.79225,-47.15289557,0.365121051,63.62807791,-28169931.79,-51143.76168,88,8,80,0.6971,76.83233333,77.10326667,77.52943333,77.80036667,76.40616667,76.13523333,75.70906667,0.165973318,388968811,160600386.3,-1
4/1/2014,76.8228,77.4099,76.6814,77.3785,50189685,AAPL,76.70707,0.539435019,-1.4843,553.7638889,-28.26912204,0.53125113,89.55489435,45863106.8,2035870.797,84,4,80,0.7328,77.1566,77.6318,77.8851,78.3603,76.9033,76.4281,76.1748,0.956897735,439158496,161059493.9,1
4/2/2014,77.4828,77.6399,77.1799,77.5071,44792195,AAPL,76.86836,0.538672402,-1.9786,242.1,-24.80682767,0.628323966,106.847744,18929571.1,2803767.378,80,0,80,0.46,77.4423,77.7047,77.9023,78.1647,77.2447,76.9823,76.7847,0.711304348,483950691,161133936.8,1
4/3/2014,77.3414,77.4999,76.8056,76.9699,40648111,AAPL,77.0125,0.537780597,-0.8457,204.3240828,-39.26984896,0.589165024,60.33081813,-21410073.73,1703136.714,76,0,76,0.7015,77.0918,77.378,77.7861,78.0723,76.6837,76.3975,75.9894,0.236641221,443302580,160852205.6,-1
4/4/2014,77.1156,77.1428,75.7971,75.9742,68812485,AAPL,76.9975,0.535781303,1.0529,526.7741491,-72.18529412,0.624674135,-13.71151361,-50700437.6,-678847.0825,72,0,72,1.3457,76.3047,76.8123,77.6504,78.158,75.4666,74.959,74.1209,0.131604369,374490095,159962031.8,-1
4/7/2014,75.4314,75.8428,74.5556,74.7814,72462530,AAPL,76.77293,0.532342177,3.0742,-278.6987994,-94.1697436,0.67452085,-126.1851397,-47039846.23,-2786167.882,68,0,68,1.4186,75.05993333,75.56426667,76.34713333,76.85146667,74.27706667,73.77273333,72.98986667,0.175419515,302027565,158824365.2,-1
4/8/2014,75.0271,75.1599,74.0999,74.7771,60971883,AAPL,76.46508,0.528367731,2.3343,-282.6157014,-84.35521878,0.658935751,-134.7536779,16934077.69,-1889792.005,64,96,-32,1.06,74.67896667,75.25803333,75.73896667,76.31803333,74.19803333,73.61896667,73.13803333,0.638867925,241055682,158820859.3,-1
4/9/2014,74.6628,75.7842,74.5742,75.7599,51542722,AAPL,76.32993,0.525618158,1.02,1789.066551,-61.65041815,0.570158013,-66.34774096,49472493.66,444860.0256,60,96,-36,1.21,75.37276667,76.17133333,76.58276667,77.38133333,74.96133333,74.16276667,73.75133333,0.979917355,292598404,159498288.5,1
4/10/2014,75.8114,76.0342,74.7385,74.7828,59912818,AAPL,76.13022,0.522432876,1.9114,-264.2164902,-84.22353648,0.339501972,-71.96545886,-55815977.93,-2112453.595,56,92,-36,1.2957,75.18516667,75.63183333,76.48086667,76.92753333,74.33613333,73.88946667,73.04043333,0.034190013,232685586,158725573.4,-1
4/11/2014,74.1428,74.6899,73.8771,74.2299,67975012,AAPL,75.88379,0.518947658,2.4472,-94.42656943,-92.24853891,0.163469032,-125.5619942,-8965208.276,-2423942.77,52,88,-36,0.9057,74.26563333,74.65416667,75.07843333,75.46696667,73.84136667,73.45283333,73.02856667,0.434055118,164710574,158223006.2,-1
4/14/2014,74.5571,74.5942,73.8871,74.5256,51445177,AAPL,75.66864,0.515708129,2.8529,-63.31831832,-85.75163686,0.021820361,-112.1348112,41463168.4,-429072.0876,48,96,-48,0.7071,74.33563333,74.78416667,75.04273333,75.49126667,74.07706667,73.62853333,73.36996667,0.902984019,216155751,158427941.7,1
4/15/2014,74.3242,74.5199,73.0471,73.9942,66622577,AAPL,75.33021,0.511661562,3.5129,-67.64083152,-82.40049058,-0.131178178,-137.0674071,19062163.19,456893.9973,44,92,-48,1.4785,73.85373333,74.66036667,75.32653333,76.13316667,73.18756667,72.38093333,71.71476667,0.643060837,149533174,157952893.6,-1
4/16/2014,74.0071,74.4414,73.4478,74.1442,53732994,AAPL,74.99392,0.507667816,2.8257,-85.68881132,-76.11261104,-0.247450794,-115.7686833,21588376.82,1417416.818,40,96,-56,0.9936,74.01113333,74.57446667,75.00473333,75.56806667,73.58086667,73.01753333,72.58726667,0.700885668,203266168,158061820.4,1
4/17/2014,74.2856,75.3942,74.1714,74.9914,71106721,AAPL,74.79607,0.504644653,0.9828,-182.3878318,-57.66634733,-0.452813354,-58.40106821,24260487.41,2455739.111,36,92,-56,1.25,74.85233333,75.53326667,76.07513333,76.75606667,74.31046667,73.62953333,73.08766667,0.670592084,274372889,158874313,1
4/21/2014,75.0485,76.0199,74.8514,75.8814,45668931,AAPL,74.78679,0.502910864,-1.1,-502.1616187,-38.28819021,-0.730377421,-16.07248226,34842834.39,3927881.026,32,88,-56,1.1685,75.58423333,76.31706667,76.75273333,77.48556667,75.14856667,74.41573333,73.98006667,0.881471973,320041820,159416313.2,1
4/22/2014,75.4728,75.9751,75.2144,75.9569,50664453,AAPL,74.90434,0.502024743,-1.1798,-237.0427687,-36.64431284,-1.00878428,-5.833855979,48240125.29,5942075.542,28,84,-56,0.7607,75.71546667,76.21653333,76.47616667,76.97723333,75.45583333,74.95476667,74.69513333,0.976074668,370706273,159466723,1
4/23/2014,75.5799,75.8756,74.9214,74.9642,98735259,AAPL,74.92305,0.50047157,0.7957,-127.4607731,-58.25857864,-1.17473214,-26.00857062,-89877851.57,1586621.018,24,80,-56,1.0355,75.25373333,75.58606667,76.20793333,76.54026667,74.63186667,74.29953333,73.67766667,0.044854328,271971014,158176326.8,-1
4/24/2014,81.1728,81.4285,80.1042,81.1099,189978082,AAPL,75.45805,0.502438976,-6.3271,226.736715,-3.80127425,-0.98343749,302.859609,98568255.03,5994880.29,20,76,-56,6.4643,80.88086667,81.65753333,82.20516667,82.98183333,80.33323333,79.55656667,79.00893333,0.759420071,461949096,173751071.8,1
4/25/2014,80.6471,81.7128,80.5656,81.7056,97568814,AAPL,76.15033,0.50541869,-7.4757,174.1738493,-0.08308619,-0.752628908,246.9508242,96344100.85,10101665.87,96,72,24,1.1472,81.328,82.0904,82.4752,83.2376,80.9432,80.1808,79.796,0.993723849,559517910,174467651.9,1
4/28/2014,81.8285,85.1071,81.7928,84.8699,167371680,AAPL,77.21433,0.51084604,-10.3443,130.315706,-1.966832504,-0.574424762,280.2688142,143414547.3,16161346.28,96,68,28,3.4015,83.92326667,86.05373333,87.23756667,89.36803333,82.73943333,80.60896667,79.42513333,0.928431343,726889590,180949633.7,1
4/29/2014,84.8199,85.1399,84.2156,84.6185,84344673,AAPL,78.22362,0.515854466,-10.6243,133.5877009,-4.311656523,-0.1950948,235.3365712,-10813419.62,14935219.79,96,64,32,0.9243,84.658,85.1004,85.5823,86.0247,84.1761,83.7337,83.2518,0.435897436,642544917,180699789.5,-1
4/30/2014,84.6628,85.6328,84.2571,84.2985,114220883,AAPL,79.25405,0.520937317,-10.1543,142.4601223,-10.60171464,0.359512665,188.551306,-107346208.9,9376969.7,96,60,36,1.3757,84.72946667,85.20183333,86.10516667,86.57753333,83.82613333,83.35376667,82.45043333,0.03009377,528324034,180267842.8,-1
5/1/2014,84.5713,84.9713,83.7656,84.4971,61052418,AAPL,80.28934,0.526000185,-9.5057,127.2629011,-9.023733285,0.990137212,145.8538122,13028769.31,9542960.686,96,56,40,1.2057,84.41133333,85.05706667,85.61703333,86.26276667,83.85136667,83.20563333,82.64566667,0.606701501,589376452,180411677,1
5/2/2014,84.6199,84.8856,84.2442,84.6542,47878572,AAPL,81.25562,0.530568989,-8.7728,120.1020692,-7.775491232,1.719933075,125.1624437,13331950.36,9715187.583,92,52,40,0.6414,84.59466667,84.94513333,85.23606667,85.58653333,84.30373333,83.95326667,83.66233333,0.639226692,637255024,180500694.5,1
